645463.3.peg.1378	306.3	329.84	348.69
645463.3.peg.1379	478.93	514.07	495.55
645463.3.peg.1380	457.73	477.94	475.37
645463.3.peg.1406	450.18	504.29	466.92
645463.3.peg.1409	34.46	43.41	45.12
645463.3.peg.1410	32.18	31.64	34.01
645463.3.peg.1411	206.21	260.49	262.32
645463.3.peg.1418	89.5	96.53	98.0
645463.3.peg.1419	137.17	145.1	143.15
645463.3.peg.1421	10.36	13.63	14.18
645463.3.peg.1423	292.22	300.24	305.68
645463.3.peg.1428	39.67	42.3	41.84
645463.3.peg.1441	2240.3	2598.2	2507.41
645463.3.peg.1442	2289.53	2250.39	2288.68
645463.3.peg.1447	56.38	64.53	65.55
645463.3.peg.1451	225.08	274.15	264.89
645463.3.peg.1456	156.02	168.8	163.18
645463.3.peg.1464	22.54	28.63	29.49
645463.3.peg.1466	353.58	388.33	394.63
645463.3.peg.1476	3.32	4.54	4.06
645463.3.peg.1478	7.92	9.33	8.71
645463.3.peg.1479	12.93	16.69	13.4
645463.3.peg.1481	26.8	26.79	27.57
645463.3.peg.1482	25.18	31.21	30.9
645463.3.peg.1483	21.94	26.51	26.24
645463.3.peg.1493	2.19	2.65	3.09
645463.3.peg.1494	4.13	5.32	5.84
645463.3.peg.1562	3.46	4.41	4.54
645463.3.peg.1577	181.18	224.61	217.21
645463.3.peg.1580	31.6	55.45	79.19
645463.3.peg.1582	29.34	33.61	33.67
645463.3.peg.1592	4.03	4.52	4.81
645463.3.peg.1593	3.37	3.26	3.89
645463.3.peg.1594	7.07	6.38	6.56
645463.3.peg.1595	29.02	33.36	31.38
645463.3.peg.1596	36.61	35.94	38.69
645463.3.peg.1598	71.7	77.84	79.98
645463.3.peg.1601	69.53	75.3	71.5
645463.3.peg.1602	55.27	61.31	61.58
645463.3.peg.1603	41.5	40.75	42.95
645463.3.peg.1604	213.36	236.37	234.85
645463.3.peg.1633	4.95	4.83	4.96
645463.3.peg.1639	523.55	561.35	566.0
645463.3.peg.1649	26.33	22.12	20.66
645463.3.peg.1650	7.76	10.27	11.25
645463.3.peg.1651	11.99	12.62	12.45
645463.3.peg.1652	22.75	27.9	25.36
645463.3.peg.1655	95.45	98.45	98.29
645463.3.peg.1656	22.19	27.39	24.36
645463.3.peg.1657	54.57	59.53	60.51
645463.3.peg.1658	69.56	77.46	80.77
645463.3.peg.1659	185.43	209.71	205.63
645463.3.peg.1663	33.6	45.09	41.42
645463.3.peg.1667	4.34	4.61	4.1
645463.3.peg.1668	54.09	58.03	56.21
645463.3.peg.1693	3634.31	4516.15	4183.14
645463.3.peg.1694	3972.3	4861.31	4465.45
645463.3.peg.1699	170.36	225.94	227.22
645463.3.peg.1700	1126.17	980.01	1014.83
645463.3.peg.1701	1099.03	966.68	983.36
645463.3.peg.1702	697.17	638.72	624.14
645463.3.peg.1703	911.52	899.6	880.88
645463.3.peg.1706	186.43	183.86	180.11
645463.3.peg.1707	200.22	203.4	201.84
645463.3.peg.1711	7.57	8.72	8.26
645463.3.peg.1721	15.26	16.51	16.88
645463.3.peg.1733	71.51	87.98	80.12
645463.3.peg.1738	23.2	28.05	26.86
645463.3.peg.1749	4.51	5.16	5.82
645463.3.peg.1750	19.05	23.48	25.5
645463.3.peg.1761	582.58	547.27	524.35
645463.3.peg.1772	34.65	36.86	35.94
645463.3.peg.1774	10.42	17.22	14.18
645463.3.peg.1783	19.43	22.31	20.57
645463.3.peg.1792	50.96	59.75	58.86
645463.3.peg.1800	106.0	134.33	132.56
645463.3.peg.1805	776.89	1007.49	1111.38
645463.3.peg.1815	7.75	8.32	9.12
645463.3.peg.1817	22.71	29.96	29.04
645463.3.peg.1824	49.02	51.37	53.07
645463.3.peg.1826	59.65	64.76	61.28
645463.3.peg.1828	114.11	131.76	131.68
645463.3.peg.1830	31.24	34.47	34.5
645463.3.peg.1834	164.41	167.93	165.21
645463.3.peg.1835	134.83	159.59	152.11
645463.3.peg.1840	7.17	10.19	10.68
645463.3.peg.1841	32.25	33.2	37.01
645463.3.peg.1842	15.86	16.33	15.74
645463.3.peg.1843	34.65	36.47	35.62
645463.3.peg.1844	36.77	38.31	36.91
645463.3.peg.1845	35.58	38.51	39.7
645463.3.peg.1846	13.7	15.02	16.73
645463.3.peg.1847	11.96	14.08	13.31
645463.3.peg.1848	9.64	11.02	12.51
645463.3.peg.1947	147.02	159.92	154.13
645463.3.peg.1948	50.48	54.09	54.31
645463.3.peg.1962	1.63	1.56	1.84
645463.3.peg.1963	1.3	1.25	0.74
645463.3.peg.1966	2.56	2.4	2.45
645463.3.peg.1973	2.12	2.41	2.23
645463.3.peg.1978	5.17	5.85	6.32
645463.3.peg.1988	252.16	247.19	242.76
645463.3.peg.1989	174.07	167.36	163.47
645463.3.peg.1990	412.79	422.61	417.57
645463.3.peg.1991	415.44	445.46	447.6
645463.3.peg.2027	66.42	67.32	70.09
645463.3.peg.2042	44.85	53.36	51.96
645463.3.peg.2062	4.04	3.92	4.18
645463.3.peg.2078	51.61	80.06	79.73
645463.3.peg.2080	6.11	7.14	7.44
645463.3.peg.2081	2.9	3.42	3.08
645463.3.peg.2082	1.64	2.17	1.84
645463.3.peg.2083	2.27	2.18	2.45
645463.3.peg.2084	3.0	3.33	2.76
645463.3.peg.2096	32.25	34.8	34.71
645463.3.peg.2100	64.13	69.63	70.46
645463.3.peg.2101	50.13	50.68	52.3
645463.3.peg.2106	224.97	288.9	281.7
645463.3.peg.2121	2.58	3.15	2.83
645463.3.peg.2127	0.94	1.12	0.95
645463.3.peg.2128	1.42	1.27	0.74
645463.3.peg.2129	1.64	1.87	1.71
645463.3.peg.2130	1.82	1.9	2.13
645463.3.peg.2134	5.15	5.28	5.49
645463.3.peg.2135	5.42	5.11	4.92
645463.3.peg.2137	2.1	2.07	2.08
645463.3.peg.2138	2.36	2.42	3.01
645463.3.peg.2155	826.18	937.08	982.92
645463.3.peg.2158	321.03	322.33	309.18
645463.3.peg.2163	328.03	359.2	367.17
645463.3.peg.2167	379.7	417.65	397.46
645463.3.peg.2169	121.57	159.05	160.11
645463.3.peg.2170	237.45	290.79	279.78
645463.3.peg.2183	224.81	241.64	239.93
645463.3.peg.2187	63.54	79.09	75.07
645463.3.peg.2191	401.05	434.48	449.4
645463.3.peg.2218	47.35	59.14	58.8
645463.3.peg.2222	172.43	178.98	180.96
645463.3.peg.2226	79.81	91.47	93.41
645463.3.peg.2238	21.39	23.0	23.63
645463.3.peg.2242	47.64	57.56	58.85
645463.3.peg.2243	36.1	37.68	37.67
645463.3.peg.2246	10.19	10.72	11.53
645463.3.peg.2250	7.18	9.89	10.46
645463.3.peg.2253	1.97	2.92	2.61
645463.3.peg.2254	0.83	1.08	1.26
645463.3.peg.2255	0.82	1.01	0.83
645463.3.peg.2256	1.48	1.51	1.96
645463.3.peg.2261	92.96	103.89	104.64
645463.3.peg.2273	29.67	35.61	34.71
645463.3.peg.2284	27.13	28.54	27.59
645463.3.peg.2288	46.77	52.84	53.62
645463.3.peg.2289	46.42	48.53	50.15
645463.3.peg.2293	277.67	311.64	266.79
645463.3.peg.2302	26.53	31.3	30.53
645463.3.peg.2303	10.88	12.57	14.52
645463.3.peg.2316	32.15	33.73	35.05
645463.3.peg.2317	11.55	11.3	13.43
645463.3.peg.2324	6.66	10.64	11.02
645463.3.peg.2325	3.44	5.32	4.77
645463.3.peg.2326	1.41	1.13	1.54
645463.3.peg.2327	2.47	3.36	3.54
645463.3.peg.2328	1.39	1.21	1.58
645463.3.peg.2329	0.73	0.61	1.31
645463.3.peg.2334	36.83	39.6	39.47
645463.3.peg.2356	213.24	254.59	253.96
645463.3.peg.2358	575.56	614.97	613.01
645463.3.peg.2359	510.83	552.1	545.8
645463.3.peg.2360	13.09	15.41	17.35
645463.3.peg.2361	14.97	18.97	19.91
645463.3.peg.2362	57.54	94.98	101.21
645463.3.peg.2363	156.77	447.04	436.02
645463.3.peg.2364	87.54	391.92	389.19
645463.3.peg.2366	382.03	435.68	436.76
645463.3.peg.2367	91.75	106.4	101.32
645463.3.peg.2368	102.21	124.0	112.06
645463.3.peg.2369	77.93	82.26	71.99
645463.3.peg.2370	69.71	69.61	69.18
645463.3.peg.2371	167.58	176.34	161.12
645463.3.peg.2372	425.27	473.99	464.55
645463.3.peg.2375	41.73	46.69	46.9
645463.3.peg.2376	30.59	31.4	31.87
645463.3.peg.2378	40.88	43.87	45.73
645463.3.peg.2379	10.81	11.24	12.8
645463.3.peg.2384	32.32	39.7	40.14
645463.3.peg.2389	42.42	51.69	56.2
645463.3.peg.2390	18.28	24.25	23.6
645463.3.peg.2391	23.7	28.32	30.04
645463.3.peg.2402	347.49	381.69	360.73
645463.3.peg.2407	169.97	187.36	186.8
645463.3.peg.2408	253.31	285.48	285.16
645463.3.peg.2409	259.11	301.69	296.54
645463.3.peg.2416	384.68	406.72	401.88
645463.3.peg.2417	216.03	226.1	225.85
645463.3.peg.2419	657.09	780.94	763.61
645463.3.peg.2446	147.25	148.92	148.81
645463.3.peg.2447	47.82	46.96	47.5
645463.3.peg.2456	78.3	86.78	84.8
645463.3.peg.2459	3.85	4.97	4.86
645463.3.peg.2464	1.98	3.07	2.04
645463.3.peg.2478	15.04	25.98	25.8
645463.3.peg.2479	510.26	568.35	559.41
645463.3.peg.2480	360.42	430.36	435.17
645463.3.peg.2486	44.84	37.01	41.03
645463.3.peg.2487	34.27	39.21	41.29
645463.3.peg.2496	1573.05	1802.95	1756.59
645463.3.peg.2516	20.78	26.27	24.59
645463.3.peg.2535	12.21	15.29	15.49
645463.3.peg.2536	8.12	9.12	9.87
645463.3.peg.2542	54.15	69.18	63.44
645463.3.peg.2546	48.94	55.82	56.37
645463.3.peg.2551	14.45	14.62	15.31
645463.3.peg.2553	17.91	23.05	23.92
645463.3.peg.2560	8.67	10.35	9.75
645463.3.peg.2561	6.62	8.05	8.54
645463.3.peg.2563	4.47	4.38	4.01
645463.3.peg.2565	190.73	222.59	224.93
645463.3.peg.2567	154.38	162.79	160.43
645463.3.peg.2569	190.64	222.39	217.59
645463.3.peg.2572	30.35	35.58	36.02
645463.3.peg.2583	67.95	75.6	79.73
645463.3.peg.2586	314.04	317.36	319.02
645463.3.peg.2602	114.16	136.77	140.96
645463.3.peg.2615	8.92	10.59	10.78
645463.3.peg.2619	25.78	29.82	30.48
645463.3.peg.2620	135.26	153.05	149.99
645463.3.peg.2621	231.06	260.71	253.06
645463.3.peg.2630	154.04	150.5	154.17
645463.3.peg.2631	73.83	80.16	83.5
645463.3.peg.2633	393.34	441.06	432.22
645463.3.peg.2635	161.5	171.72	173.69
645463.3.peg.2637	46.23	47.49	50.25
645463.3.peg.2638	135.1	150.13	147.25
645463.3.peg.2641	98.22	108.83	111.51
645463.3.peg.2642	85.65	78.29	81.3
645463.3.peg.2643	44.64	47.3	45.2
645463.3.peg.2653	100.26	125.64	121.86
645463.3.peg.2654	38.17	41.8	41.86
645463.3.peg.2656	1489.42	1936.27	1853.75
645463.3.peg.2662	133.18	145.26	142.69
645463.3.peg.2678	382.21	377.3	385.58
645463.3.peg.2699	125.13	125.6	126.57
645463.3.peg.2701	90.48	90.72	89.34
645463.3.peg.2702	128.47	141.12	142.91
645463.3.peg.2703	47.98	48.47	48.98
645463.3.peg.2716	138.94	159.21	150.19
645463.3.peg.2717	140.07	149.36	146.25
645463.3.peg.2718	86.13	91.92	93.31
645463.3.peg.2719	1374.73	1518.79	1467.9
645463.3.peg.2721	257.25	319.62	321.44
645463.3.peg.2723	1.13	1.6	1.05
645463.3.peg.2726	2.66	3.24	2.41
645463.3.peg.2727	2.43	3.69	3.15
645463.3.peg.2729	2515.96	2883.36	2944.03
645463.3.peg.2739	65.4	73.47	67.57
645463.3.peg.2741	826.73	1021.95	1014.83
645463.3.peg.2743	119.21	119.37	91.81
645463.3.peg.2744	31.4	38.76	36.53
645463.3.peg.2752	197.85	258.3	243.81
645463.3.peg.2753	57.76	64.38	61.35
645463.3.peg.2756	3.71	3.48	4.43
645463.3.peg.2762	216.38	259.13	263.33
645463.3.peg.2763	195.87	230.4	226.53
645463.3.peg.2774	158.49	174.49	175.23
645463.3.peg.2775	64.1	70.1	69.14
645463.3.peg.2782	2.57	4.09	4.57
645463.3.peg.2783	7.73	9.85	9.66
645463.3.peg.2784	107.86	149.19	148.02
645463.3.peg.2787	6.35	6.65	7.92
645463.3.peg.2788	757.08	881.72	864.73
645463.3.peg.2789	405.75	448.91	443.62
645463.3.peg.2793	176.27	180.07	179.79
645463.3.peg.2794	152.48	160.34	162.14
645463.3.peg.2802	790.67	885.02	869.61
645463.3.peg.2808	59.59	63.51	62.87
645463.3.peg.2809	12.75	11.67	12.32
645463.3.peg.2818	162.61	149.95	150.67
645463.3.peg.2819	78.63	83.23	85.73
645463.3.peg.2821	221.67	253.86	257.11
645463.3.peg.2826	105.54	115.92	114.37
645463.3.peg.2827	73.34	74.82	77.0
645463.3.peg.2830	340.57	372.44	361.73
645463.3.peg.2831	673.55	741.23	742.32
645463.3.peg.2833	29.28	40.0	38.72
645463.3.peg.2835	212.9	225.19	227.56
645463.3.peg.2837	490.69	564.91	566.76
645463.3.peg.2840	84.7	90.67	96.25
645463.3.peg.2841	45.05	48.21	46.73
645463.3.peg.2842	321.17	337.45	333.23
645463.3.peg.2845	15.94	17.11	18.36
645463.3.peg.2859	2.91	3.63	3.02
645463.3.peg.2880	32.35	41.75	39.31
645463.3.peg.2886	8.65	11.08	11.04
645463.3.peg.2893	90.9	103.7	105.14
645463.3.peg.2903	33.26	37.1	37.66
645463.3.peg.2906	95.26	110.01	102.34
645463.3.peg.2907	82.97	80.36	77.26
645463.3.peg.2909	67.84	67.7	65.97
645463.3.peg.2914	3.24	3.1	3.69
645463.3.peg.2930	2.95	3.49	4.13
645463.3.peg.2931	1.74	1.95	1.78
645463.3.peg.2932	3.74	4.66	4.84
645463.3.peg.2941	703.49	819.24	819.98
645463.3.peg.2943	741.91	762.0	776.62
645463.3.peg.2944	581.87	586.89	608.67
645463.3.peg.2945	869.3	1046.53	1031.55
645463.3.peg.2965	17536.87	20278.56	20351.65
645463.3.peg.2969	19.21	22.18	22.73
645463.3.peg.2970	45.55	47.9	47.85
645463.3.peg.2971	33.04	32.55	35.36
645463.3.peg.2985	7.06	7.68	8.01
645463.3.peg.2989	12.78	12.6	13.14
645463.3.peg.2990	10.76	10.21	11.36
645463.3.peg.2993	124.62	114.72	109.71
645463.3.peg.2994	116.34	113.65	112.36
645463.3.peg.3003	5.63	5.04	5.07
645463.3.peg.3004	2.49	3.65	4.19
645463.3.peg.3005	7.7	7.22	7.07
645463.3.peg.3007	20.3	24.68	21.72
645463.3.peg.3010	193.57	209.5	191.37
645463.3.peg.3013	8.59	9.33	9.28
645463.3.peg.3014	11.4	12.16	12.08
645463.3.peg.3015	12.95	13.78	15.24
645463.3.peg.3016	10.46	13.0	13.55
645463.3.peg.3027	20.39	19.24	20.22
645463.3.peg.3032	8.1	9.2	9.22
645463.3.peg.3033	236.21	304.97	255.58
645463.3.peg.3048	5.03	6.47	6.08
645463.3.peg.3057	3.78	5.93	4.73
645463.3.peg.3059	4.61	5.62	5.5
645463.3.peg.3063	221.94	221.57	233.4
645463.3.peg.3064	95.81	95.22	99.26
645463.3.peg.3085	5.51	5.16	5.28
645463.3.peg.3087	4.03	3.67	4.35
645463.3.peg.3090	10.3	13.49	13.75
645463.3.peg.3091	2.92	4.41	4.1
645463.3.peg.3097	1.29	1.37	1.09
645463.3.peg.3101	12.4	13.1	13.45
645463.3.peg.3102	1.7	2.49	2.31
645463.3.peg.3105	22.43	17.67	17.61
645463.3.peg.3106	2.42	3.08	2.62
645463.3.peg.3108	26.03	28.65	25.7
645463.3.peg.3110	4.13	5.8	5.84
645463.3.peg.3111	17.2	21.05	19.13
645463.3.peg.3114	6.65	8.49	8.25
645463.3.peg.3122	25.2	25.03	25.15
645463.3.peg.3123	21.03	22.05	22.5
645463.3.peg.3140	33.27	36.66	36.57
645463.3.peg.3141	22.71	23.89	24.28
645463.3.peg.3143	3.26	3.33	3.73
645463.3.peg.3144	0.92	1.76	1.44
645463.3.peg.3146	1.32	1.34	1.28
645463.3.peg.3147	2.04	2.39	2.5
645463.3.peg.3150	5.21	6.29	6.24
645463.3.peg.3215	3379.87	3538.59	3492.62
645463.3.peg.3216	2240.63	2570.6	2618.0
645463.3.peg.3217	1265.03	1287.72	1370.34
645463.3.peg.3218	1022.38	980.51	1020.26
645463.3.peg.3219	6115.63	7321.87	7240.49
645463.3.peg.3222	11.04	11.36	11.93
645463.3.peg.3223	11.43	11.51	12.43
645463.3.peg.3226	17.33	17.87	17.53
645463.3.peg.3227	24.16	24.84	24.59
645463.3.peg.3237	44.75	59.05	56.15
645463.3.peg.3274	172.08	196.52	199.27
645463.3.peg.3276	432.06	457.96	459.58
645463.3.peg.3279	656.16	663.34	653.74
645463.3.peg.3289	1106.54	1299.32	1332.5
645463.3.peg.3291	443.31	431.81	453.34
645463.3.peg.3292	628.26	640.32	671.07
645463.3.peg.3293	1928.05	2139.0	2262.23
645463.3.peg.3295	1161.63	1192.97	1235.14
645463.3.peg.3304	57.59	78.87	77.74
645463.3.peg.3307	73.86	80.61	80.22
645463.3.peg.3312	33.9	29.59	30.8
645463.3.peg.3313	21.79	19.13	16.69
645463.3.peg.3314	14.22	14.32	12.85
645463.3.peg.3322	180.06	185.52	187.65
645463.3.peg.3326	28.67	33.54	34.1
645463.3.peg.3328	273.91	302.89	293.29
645463.3.peg.3330	51.31	63.79	61.42
